일차,구역ID,구역명,고객분류,에이전트ID,상품명,가격,체류시간,시간대
1,beverage,음료,adult_male,169,파워에이드,1500,9.4,15시
1,snack1,과자1,adult_male,169,포테이토칩,1500,7.1,15시
1,ice3,아이스크림3,adult_male,169,메로나,600,7.3,15시
1,ice5,아이스크림5,adult_female,170,스크류바,600,8.9,20시
1,beverage,음료,adult_female,170,아메리카노,2000,3.3,20시
1,ice3,아이스크림3,adult_female,170,빵빠레,1400,8.9,20시
1,ice3,아이스크림3,adult_female,171,부라보콘,1200,10.9,12시
1,snack1,과자1,adult_female,171,초코과자,1800,6.1,12시
1,snack1,과자1,minor_male,172,크래커,1200,8.7,16시
1,beverage,음료,adult_male,173,카페라떼,2000,3.9,10시
1,ice4,아이스크림4,adult_male,173,대용량아이스,1500,13.9,10시
1,beverage,음료,adult_female,174,아메리카노,2000,8.5,13시
1,ice6,아이스크림6,adult_female,174,구구콘,1200,14.7,13시
1,ice2,아이스크림2,adult_female,174,나뚜루파인트,3000,11.5,13시
1,ice5,아이스크림5,adult_female,175,스크류바,600,6.1,11시
1,beverage,음료,adult_female,175,파워에이드,1500,5.1,11시
1,ice1,아이스크림1,adult_female,175,아이스바,800,5.8,11시
1,ice4,아이스크림4,minor_female,176,아이스케이크,2500,18.3,20시
1,ice5,아이스크림5,minor_female,176,수박바,600,5.2,20시
1,snack1,과자1,minor_female,176,크래커,1200,5.8,20시
1,ice2,아이스크림2,minor_female,176,투게더,2500,12.2,20시
1,snack1,과자1,adult_male,177,크래커,1200,5.5,14시
1,ice4,아이스크림4,adult_male,177,프리미엄하드,1800,18.1,14시
1,beverage,음료,adult_male,178,카페라떼,2000,8.5,14시
1,ice4,아이스크림4,adult_male,178,투게더대,2000,9.4,14시
1,beverage,음료,adult_female,179,포카리스웨트,1800,5.9,12시
1,ice2,아이스크림2,adult_female,179,하겐다즈,3500,6.4,12시
1,snack1,과자1,minor_male,180,포테이토칩,1500,8.4,14시
1,ice5,아이스크림5,minor_male,180,스크류바,600,4.2,14시
1,ice3,아이스크림3,minor_male,180,부라보콘,1200,7.1,14시
1,ice6,아이스크림6,minor_male,181,하드보스,1200,9.7,20시
1,ice2,아이스크림2,minor_male,181,나뚜루파인트,3000,10.9,20시
1,ice4,아이스크림4,minor_male,181,아이스케이크,2500,11.6,20시
1,beverage,음료,adult_female,182,커피,1500,9.9,16시
1,snack1,과자1,adult_female,182,초코과자,1800,7.1,16시
1,ice5,아이스크림5,minor_male,183,스크류바,600,3.2,18시
1,ice6,아이스크림6,minor_male,183,구구콘,1200,11.7,18시
1,ice2,아이스크림2,minor_male,183,나뚜루파인트,3000,9.7,18시
1,ice4,아이스크림4,minor_male,183,아이스케이크,2500,11.6,18시
1,ice6,아이스크림6,minor_male,184,빵빠레,1200,8.9,17시
1,beverage,음료,minor_male,184,아메리카노,2000,5.5,17시
1,ice6,아이스크림6,adult_male,185,월드콘,1200,15.0,14시
1,snack2,과자2,adult_male,185,바나나킥,500,15.1,14시
1,beverage,음료,adult_male,185,포카리스웨트,1800,9.3,14시
1,snack2,과자2,minor_female,186,바나나킥,500,14.6,13시
1,ice4,아이스크림4,minor_female,186,프리미엄하드,1800,8.1,13시
1,ice6,아이스크림6,minor_female,186,월드콘,1200,19.3,13시
1,beverage,음료,adult_female,187,커피,1500,8.6,13시
1,ice5,아이스크림5,adult_female,187,카나페,1200,11.8,13시
1,ice3,아이스크림3,adult_female,187,메로나,600,7.3,13시
1,ice1,아이스크림1,adult_female,187,쮸쮸바,400,7.7,13시
1,snack1,과자1,adult_female,187,크래커,1200,8.5,13시
1,snack1,과자1,adult_female,188,초코과자,1800,8.1,14시
1,ice2,아이스크림2,adult_female,188,메로나4입,2400,10.2,14시
1,ice5,아이스크림5,adult_male,189,스크류바,600,7.6,16시
1,ice4,아이스크림4,minor_female,190,대용량아이스,1500,17.8,11시
1,snack1,과자1,minor_female,190,포테이토칩,1500,9.0,11시
1,ice5,아이스크림5,minor_female,191,수박바,600,11.7,17시
1,ice4,아이스크림4,minor_female,191,투게더대,2000,13.5,17시
1,ice2,아이스크림2,minor_female,191,투게더,2500,13.2,17시
1,beverage,음료,minor_female,191,포카리스웨트,1800,6.9,17시
1,ice6,아이스크림6,minor_male,192,월드콘,1200,9.4,13시
1,snack1,과자1,minor_male,192,크래커,1200,3.3,13시
1,ice5,아이스크림5,minor_male,192,스크류바,600,10.4,13시
1,ice4,아이스크림4,minor_male,192,프리미엄하드,1800,9.3,13시
1,snack1,과자1,adult_male,193,콘스낵,1200,3.9,18시
1,ice3,아이스크림3,adult_male,193,빵빠레,1400,9.9,18시
1,ice5,아이스크림5,minor_female,194,스크류바,600,8.5,14시
1,ice6,아이스크림6,minor_female,194,빵빠레,1200,11.3,14시
1,ice5,아이스크림5,minor_female,195,수박바,600,8.7,14시
1,ice4,아이스크림4,minor_female,195,프리미엄하드,1800,19.1,14시
1,ice2,아이스크림2,minor_female,195,투게더,2500,8.2,14시
1,ice3,아이스크림3,adult_female,196,부라보콘,1200,5.2,15시
1,ice5,아이스크림5,adult_female,196,탱크보이,800,5.4,15시
1,ice6,아이스크림6,adult_female,196,월드콘,1200,15.3,15시
1,snack2,과자2,minor_male,197,바나나킥,500,15.4,13시
1,beverage,음료,minor_male,197,카페라떼,2000,9.5,13시
1,ice4,아이스크림4,minor_male,197,아이스케이크,2500,19.6,13시
1,snack2,과자2,adult_male,198,알감자,500,13.9,18시
1,snack1,과자1,minor_male,199,초코과자,1800,4.1,11시
1,ice2,아이스크림2,minor_male,199,메로나4입,2400,11.0,11시
1,ice4,아이스크림4,minor_female,200,아이스케이크,2500,14.5,13시
1,ice5,아이스크림5,minor_female,200,탱크보이,800,5.0,13시
1,snack2,과자2,minor_female,200,사탕,300,9.3,13시
1,snack2,과자2,minor_female,201,사탕,300,17.3,21시
1,ice4,아이스크림4,minor_female,201,아이스케이크,2500,16.7,21시
1,ice2,아이스크림2,minor_female,201,아이스세트,2800,10.1,21시
1,ice4,아이스크림4,minor_female,203,아이스케이크,2500,8.9,12시
1,ice5,아이스크림5,minor_female,203,설레임,1200,8.0,12시
1,snack2,과자2,minor_female,203,꼬깔콘,800,16.8,12시
1,ice3,아이스크림3,minor_female,203,비비빅,1400,9.0,12시
1,ice5,아이스크림5,adult_female,204,수박바,600,5.6,11시
1,ice2,아이스크림2,adult_female,204,나뚜루파인트,3000,9.4,11시
1,ice6,아이스크림6,adult_female,204,빵빠레,1200,12.1,11시
1,ice6,아이스크림6,minor_male,205,월드콘,1200,13.9,18시
1,ice2,아이스크림2,minor_male,205,투게더,2500,8.0,18시
1,ice5,아이스크림5,adult_male,206,수박바,600,10.7,19시
1,beverage,음료,adult_female,207,카페라떼,2000,7.7,15시
1,ice5,아이스크림5,adult_female,207,수박바,600,5.9,15시
1,snack1,과자1,adult_female,207,크래커,1200,7.6,15시
1,ice3,아이스크림3,adult_female,208,구구콘,1200,6.2,13시
1,beverage,음료,adult_female,208,카페라떼,2000,9.1,13시
1,ice5,아이스크림5,adult_female,208,카나페,1200,10.0,13시
1,ice4,아이스크림4,adult_male,209,대용량아이스,1500,8.4,15시
1,snack1,과자1,adult_male,209,새우과자,1500,7.6,15시
1,ice6,아이스크림6,minor_male,210,빵빠레,1200,17.1,13시
1,ice5,아이스크림5,minor_male,210,설레임,1200,9.8,13시
1,ice2,아이스크림2,minor_male,210,하겐다즈,3500,6.8,13시
1,ice1,아이스크림1,minor_male,210,죠스바,700,8.2,13시
1,snack2,과자2,adult_male,211,짱구,500,16.5,17시
1,ice3,아이스크림3,adult_female,213,부라보콘,1200,8.1,13시
1,beverage,음료,adult_female,213,커피,1500,4.3,13시
1,ice2,아이스크림2,adult_female,213,투게더,2500,11.6,13시
1,snack1,과자1,minor_male,214,콘스낵,1200,7.0,14시
1,ice2,아이스크림2,adult_male,215,아이스세트,2800,13.7,12시
1,ice4,아이스크림4,adult_male,215,프리미엄하드,1800,15.2,12시
1,ice5,아이스크림5,minor_male,216,수박바,600,4.8,15시
1,ice3,아이스크림3,minor_male,216,메로나,600,8.8,15시
1,ice5,아이스크림5,adult_female,217,탱크보이,800,8.8,19시
1,ice3,아이스크림3,adult_female,217,빵빠레,1400,11.0,19시
1,snack1,과자1,adult_female,217,콘스낵,1200,8.5,19시
1,snack2,과자2,minor_female,218,바나나킥,500,8.4,15시
1,ice4,아이스크림4,minor_female,218,투게더대,2000,14.9,15시
1,snack1,과자1,minor_female,218,초코과자,1800,5.6,15시
1,beverage,음료,minor_female,218,포카리스웨트,1800,5.9,15시
1,ice5,아이스크림5,minor_male,219,탱크보이,800,10.1,12시
1,ice6,아이스크림6,minor_male,219,구구콘,1200,13.4,12시
1,snack1,과자1,minor_male,219,새우과자,1500,7.0,12시
1,ice6,아이스크림6,minor_male,220,월드콘,1200,14.2,17시
1,snack1,과자1,minor_male,220,크래커,1200,3.0,17시
1,beverage,음료,minor_male,220,커피,1500,6.3,17시
1,ice4,아이스크림4,minor_male,220,투게더대,2000,8.8,17시
1,ice5,아이스크림5,minor_male,221,탱크보이,800,8.9,17시
1,ice3,아이스크림3,minor_male,221,메로나,600,8.1,17시
1,ice5,아이스크림5,adult_male,222,수박바,600,11.3,10시
1,snack2,과자2,minor_female,223,짱구,500,6.4,13시
1,ice3,아이스크림3,minor_female,223,메로나,600,6.7,13시
1,ice4,아이스크림4,minor_female,224,대용량아이스,1500,19.5,19시
1,ice5,아이스크림5,minor_female,224,스크류바,600,11.1,19시
1,snack2,과자2,minor_female,224,알감자,500,6.5,19시
1,ice1,아이스크림1,minor_female,224,죠스바,700,7.7,19시
1,ice2,아이스크림2,minor_female,224,메로나4입,2400,9.1,19시
1,ice2,아이스크림2,adult_male,225,하겐다즈,3500,13.9,18시
1,ice6,아이스크림6,adult_male,225,빵빠레,1200,12.5,18시
1,ice5,아이스크림5,minor_female,226,수박바,600,9.0,12시
1,ice4,아이스크림4,minor_female,226,아이스케이크,2500,12.5,12시
1,snack1,과자1,minor_female,226,크래커,1200,9.4,12시
1,snack1,과자1,minor_male,227,포테이토칩,1500,6.6,11시
1,ice5,아이스크림5,minor_male,227,수박바,600,3.1,11시
1,ice4,아이스크림4,minor_male,227,아이스케이크,2500,9.2,11시
1,snack1,과자1,adult_male,229,새우과자,1500,6.3,12시
1,ice4,아이스크림4,minor_female,230,대용량아이스,1500,8.7,15시
1,ice5,아이스크림5,minor_female,230,탱크보이,800,10.6,15시
1,ice2,아이스크림2,minor_female,230,메로나4입,2400,7.6,15시
1,ice1,아이스크림1,minor_female,230,수박바,700,9.5,15시
1,ice5,아이스크림5,adult_female,231,카나페,1200,10.0,13시
1,ice1,아이스크림1,adult_female,231,스크류바,600,5.7,13시
1,ice4,아이스크림4,adult_female,231,아이스케이크,2500,18.4,13시
1,beverage,음료,adult_female,232,카페라떼,2000,4.9,16시
1,ice4,아이스크림4,minor_female,233,투게더대,2000,19.3,17시
1,ice5,아이스크림5,minor_female,233,카나페,1200,4.9,17시
1,snack1,과자1,minor_female,233,새우과자,1500,6.8,17시
1,ice4,아이스크림4,adult_male,234,아이스케이크,2500,8.3,16시
1,ice4,아이스크림4,minor_female,235,대용량아이스,1500,17.0,14시
1,ice5,아이스크림5,minor_female,235,탱크보이,800,7.7,14시
1,snack1,과자1,minor_female,235,크래커,1200,9.4,14시
1,ice4,아이스크림4,minor_female,236,투게더대,2000,9.6,14시
1,beverage,음료,minor_female,236,포카리스웨트,1800,8.3,14시
1,ice6,아이스크림6,minor_female,236,월드콘,1200,17.0,14시
1,ice3,아이스크림3,adult_female,237,메로나,600,4.6,12시
1,beverage,음료,adult_female,237,카페라떼,2000,8.7,12시
1,ice5,아이스크림5,adult_male,238,카나페,1200,4.7,12시
1,snack2,과자2,minor_female,239,짱구,500,11.4,10시
1,beverage,음료,minor_female,239,카페라떼,2000,8.5,10시
1,beverage,음료,adult_female,240,포카리스웨트,1800,9.3,18시
1,ice3,아이스크림3,adult_female,240,부라보콘,1200,10.6,18시
1,beverage,음료,adult_male,241,커피,1500,5.3,21시
1,ice3,아이스크림3,adult_male,241,비비빅,1400,10.0,21시
1,beverage,음료,adult_male,242,커피,1500,5.8,19시
1,ice5,아이스크림5,adult_male,242,수박바,600,8.2,19시
1,ice5,아이스크림5,minor_female,244,수박바,600,9.4,14시
1,ice2,아이스크림2,minor_female,244,하겐다즈,3500,12.0,14시
1,ice3,아이스크림3,adult_female,245,메로나,600,8.3,13시
1,beverage,음료,adult_female,245,커피,1500,5.7,13시
1,ice6,아이스크림6,adult_female,245,하드보스,1200,14.3,13시
1,ice4,아이스크림4,adult_female,245,대용량아이스,1500,10.9,13시
1,beverage,음료,adult_male,247,카페라떼,2000,7.9,19시
1,ice5,아이스크림5,adult_male,248,수박바,600,3.5,19시
1,snack2,과자2,adult_male,248,짱구,500,5.5,19시
1,beverage,음료,adult_male,248,파워에이드,1500,3.5,19시
1,ice4,아이스크림4,adult_male,249,아이스케이크,2500,17.0,17시
1,ice5,아이스크림5,adult_female,250,스크류바,600,10.6,11시
1,ice3,아이스크림3,adult_female,250,부라보콘,1200,10.6,11시
1,ice1,아이스크림1,adult_female,250,아이스바,800,6.9,11시
1,ice6,아이스크림6,adult_female,250,아이스샌드,1800,18.9,11시
1,ice5,아이스크림5,adult_female,251,탱크보이,800,5.7,14시
1,beverage,음료,adult_female,251,파워에이드,1500,7.8,14시
1,ice2,아이스크림2,adult_female,251,메로나4입,2400,10.1,14시
1,ice4,아이스크림4,adult_male,252,대용량아이스,1500,16.8,10시
1,ice6,아이스크림6,minor_male,253,빵빠레,1200,19.0,15시
1,snack1,과자1,minor_male,253,포테이토칩,1500,8.2,15시
1,ice2,아이스크림2,minor_male,253,나뚜루파인트,3000,11.3,15시
1,ice5,아이스크림5,adult_female,254,수박바,600,11.7,10시
1,ice3,아이스크림3,adult_female,254,구구콘,1200,8.0,10시
1,beverage,음료,adult_female,254,카페라떼,2000,8.5,10시
1,ice6,아이스크림6,adult_female,254,월드콘,1200,6.2,10시
1,snack2,과자2,adult_female,254,꼬깔콘,800,12.1,10시
1,ice5,아이스크림5,adult_female,255,설레임,1200,8.5,18시
1,beverage,음료,adult_female,255,포카리스웨트,1800,4.7,18시
1,snack1,과자1,adult_male,256,새우과자,1500,5.4,16시
1,ice1,아이스크림1,adult_male,256,스크류바,600,7.4,16시
1,ice4,아이스크림4,adult_male,256,투게더대,2000,10.4,16시
1,snack1,과자1,adult_male,257,콘스낵,1200,6.8,10시
1,snack2,과자2,minor_male,258,꼬깔콘,800,14.1,15시
1,ice3,아이스크림3,minor_male,258,빵빠레,1400,9.2,15시
1,ice6,아이스크림6,minor_male,259,하드보스,1200,18.6,16시
1,snack2,과자2,minor_male,259,사탕,300,11.9,16시
1,beverage,음료,minor_male,259,커피,1500,9.8,16시
1,ice2,아이스크림2,minor_male,259,투게더,2500,5.4,16시
1,ice5,아이스크림5,adult_female,260,탱크보이,800,7.5,14시
1,ice2,아이스크림2,adult_female,260,메로나4입,2400,13.1,14시
1,ice4,아이스크림4,minor_female,261,대용량아이스,1500,18.5,12시
1,snack2,과자2,minor_female,261,짱구,500,8.1,12시
1,ice6,아이스크림6,minor_female,261,하드보스,1200,18.6,12시
1,beverage,음료,minor_female,261,파워에이드,1500,3.9,12시
1,beverage,음료,adult_female,262,파워에이드,1500,4.1,18시
1,ice5,아이스크림5,adult_female,262,탱크보이,800,11.5,18시
1,ice4,아이스크림4,adult_female,262,투게더대,2000,18.1,18시
1,ice3,아이스크림3,adult_female,263,메로나,600,8.9,14시
1,snack1,과자1,adult_female,263,포테이토칩,1500,4.6,14시
1,ice4,아이스크림4,adult_female,263,대용량아이스,1500,12.3,14시
1,beverage,음료,adult_male,264,카페라떼,2000,8.4,18시
1,ice5,아이스크림5,minor_female,265,카나페,1200,11.0,12시
1,ice4,아이스크림4,minor_female,265,아이스케이크,2500,15.3,12시
1,beverage,음료,minor_female,265,커피,1500,7.0,12시
1,ice3,아이스크림3,minor_female,265,비비빅,1400,8.2,12시
1,ice4,아이스크림4,minor_female,266,아이스케이크,2500,18.6,12시
1,ice2,아이스크림2,minor_female,266,메로나4입,2400,9.6,12시
1,ice2,아이스크림2,minor_female,267,나뚜루파인트,3000,8.9,16시
1,beverage,음료,minor_female,267,아메리카노,2000,4.3,16시
1,ice4,아이스크림4,minor_female,268,프리미엄하드,1800,19.7,11시
1,ice3,아이스크림3,minor_female,268,부라보콘,1200,7.0,11시
1,ice5,아이스크림5,minor_female,269,설레임,1200,9.9,15시
1,ice4,아이스크림4,minor_female,269,프리미엄하드,1800,9.4,15시
1,snack2,과자2,adult_male,270,사탕,300,12.8,14시
1,ice6,아이스크림6,adult_male,270,빵빠레,1200,9.2,14시
1,ice4,아이스크림4,adult_male,271,프리미엄하드,1800,10.1,12시
1,snack2,과자2,minor_female,272,꼬깔콘,800,16.0,17시
1,ice4,아이스크림4,minor_female,272,아이스케이크,2500,9.6,17시
1,ice5,아이스크림5,minor_female,272,설레임,1200,6.0,17시
1,snack1,과자1,minor_female,272,포테이토칩,1500,7.9,17시
1,ice5,아이스크림5,adult_female,273,수박바,600,7.5,11시
1,beverage,음료,adult_female,273,아메리카노,2000,4.6,11시
1,ice1,아이스크림1,adult_female,273,수박바,700,3.0,11시
1,snack2,과자2,adult_female,273,사탕,300,14.6,11시
1,ice4,아이스크림4,minor_female,274,아이스케이크,2500,8.8,14시
1,snack2,과자2,minor_female,274,짱구,500,15.0,14시
1,ice5,아이스크림5,minor_female,274,수박바,600,6.1,14시
1,snack1,과자1,minor_female,274,크래커,1200,9.7,14시
1,ice3,아이스크림3,adult_female,275,빵빠레,1400,8.3,13시
1,ice5,아이스크림5,adult_female,275,수박바,600,11.4,13시
1,ice4,아이스크림4,adult_female,275,아이스케이크,2500,11.6,13시
1,snack1,과자1,adult_female,275,콘스낵,1200,6.9,13시
1,ice6,아이스크림6,minor_male,276,하드보스,1200,13.6,18시
1,ice4,아이스크림4,minor_male,276,투게더대,2000,11.7,18시
1,beverage,음료,minor_male,276,아메리카노,2000,4.9,18시
1,beverage,음료,adult_female,277,커피,1500,9.4,18시
1,ice5,아이스크림5,adult_female,277,스크류바,600,4.4,18시
1,ice6,아이스크림6,adult_female,277,월드콘,1200,16.6,18시
1,ice5,아이스크림5,minor_female,278,카나페,1200,9.2,19시
1,ice6,아이스크림6,minor_male,279,빵빠레,1200,11.6,10시
1,beverage,음료,minor_male,279,파워에이드,1500,4.1,10시
1,ice5,아이스크림5,adult_female,280,카나페,1200,7.9,11시
1,ice6,아이스크림6,adult_female,280,월드콘,1200,12.1,11시
1,beverage,음료,adult_female,281,파워에이드,1500,8.0,11시
1,ice2,아이스크림2,adult_female,281,나뚜루파인트,3000,12.6,11시
1,snack2,과자2,minor_female,282,짱구,500,16.6,19시
1,ice4,아이스크림4,minor_female,282,아이스케이크,2500,12.7,19시
1,ice5,아이스크림5,minor_female,282,스크류바,600,10.1,19시
